treeId,startLocation,endLocation,time,descendantTaxa,descendantTaxaSameState
500000,SouthernAsia,Europe,3.2849915898806286,1,1
500000,Oceania,SoutheasternAsia,2.497518141351171,1,1
500000,SouthernAsia,Oceania,2.5384597584377384,1,1
500000,SouthernAsia,SoutheasternAsia,2.3680942693282616,1,1
500000,SoutheasternAsia,Oceania,3.7075882447762503,1,1
500000,Europe,NorthAmerica,2.2965149067628245,1,1
500000,Europe,Oceania,2.323027782841759,1,1
500000,Russia,Europe,2.088189854531981,1,1
500000,WesternAsia,Europe,2.3223598613474503,1,1
500000,Africa,Europe,2.334105622434841,1,1
500000,SouthAmerica,Africa,2.2760722416847745,1,1
500000,SouthAmerica,Africa,2.2947653476941,1,1
500000,WesternAsia,Europe,2.3427524547568948,1,1
500000,WesternAsia,Russia,2.2701319220201577,1,1
500000,SouthernAsia,Russia,2.412283397069677,1,1
500000,NorthAmerica,Europe,2.549388155070514,1,1
500000,SouthernAsia,NorthAmerica,2.710574938015297,1,1
500000,Europe,Oceania,2.2980596572836323,1,1
500000,WesternAsia,Europe,2.323134181683521,1,1
500000,SouthAmerica,NorthAmerica,2.137869388945912,1,1
500000,Europe,NorthAmerica,2.655656028560042,1,1
500000,WesternAsia,Europe,2.703273009567309,1,1
500000,Europe,Oceania,2.2570775881396523,1,1
500000,SoutheasternAsia,WesternAsia,2.529693734423112,1,1
500000,Russia,Japan/Korea,2.4111831570616653,1,1
500000,NorthAmerica,Japan/Korea,2.429679040530732,1,1
500000,NorthAmerica,Japan/Korea,2.2992102176508338,1,1
500000,Africa,NorthAmerica,1.8945643059451818,1,1
500000,SouthChina,NorthChina,1.9402510589129465,1,1
500000,Africa,WesternAsia,2.0811041390350447,1,1
500000,SouthernAsia,Africa,2.1850432516930716,1,1
500000,Africa,SouthernAsia,2.219694119722774,1,1
500000,Europe,NorthChina,2.194501266266883,1,1
500000,WesternAsia,Europe,2.4421195847127173,1,1
500000,SouthernAsia,WesternAsia,2.5270491899865895,1,1
500000,SoutheasternAsia,WesternAsia,2.564061991274121,1,1
500000,NorthChina,SouthChina,1.8834339175130796,1,1
500000,SouthChina,NorthChina,2.0016394263628126,1,1
500000,SoutheasternAsia,WesternAsia,6.742104371265894,1,1
500000,Oceania,SouthernAsia,2.6213946605255884,1,1
500000,Europe,SouthernAsia,2.736938687916993,1,1
500000,WesternAsia,Europe,2.801801330569355,1,1
500000,Oceania,WesternAsia,2.99602045767884,1,1
500000,Russia,SouthernAsia,2.3618574281815072,1,1
500000,NorthAmerica,SouthAmerica,1.7996302814181508,1,1
500000,Europe,NorthAmerica,1.812289711438562,1,1
500000,Africa,NorthAmerica,2.0373148764452864,1,1
500000,WesternAsia,SouthernAsia,5.299586383144715,1,1
500000,NorthAmerica,WesternAsia,5.417066021338299,1,1
500000,WesternAsia,SoutheasternAsia,1.5929973443908798,1,1
500000,SouthernAsia,WesternAsia,4.0150029011004875,1,1
500000,Africa,SouthernAsia,4.35645903210783,1,1
500000,Japan/Korea,SoutheasternAsia,1.5939342944814445,1,1
500000,WesternAsia,SoutheasternAsia,1.6855174493533334,1,1
500000,SouthernAsia,SoutheasternAsia,1.684367137847348,1,1
500000,Japan/Korea,SoutheasternAsia,1.6507546505829978,1,1
500000,Africa,WesternAsia,4.587096533903453,1,1
500000,SouthChina,NorthChina,1.9630867781314771,1,1
500000,SouthernAsia,Russia,1.71845874603984,1,1
500000,Oceania,SouthernAsia,1.6303803314834782,1,1
500000,SouthernAsia,Oceania,1.6766668127840196,1,1
500000,Europe,NorthAmerica,1.3966801918409784,1,1
500000,SouthernAsia,Europe,1.3507228906299487,1,1
500000,Europe,SoutheasternAsia,1.9472818572997086,1,1
500000,WesternAsia,Europe,1.5861269622828669,1,1
500000,SoutheasternAsia,Europe,1.572134479703496,1,1
500000,NorthAmerica,SoutheasternAsia,1.6977532448555426,1,1
500000,Europe,NorthAmerica,1.805667177090789,1,1
500000,SouthAmerica,NorthAmerica,1.4579489622426138,1,1
500000,SouthChina,NorthChina,1.5056234183464887,1,1
500000,SouthChina,NorthChina,1.5363454728703274,1,1
500000,NorthChina,SouthChina,1.706532362882366,1,1
500000,NorthChina,SouthChina,1.688481745514989,1,1
500000,SouthChina,NorthChina,1.4129798869927752,1,1
500000,NorthChina,SouthChina,1.3956565510139631,1,1
500000,NorthChina,SouthChina,1.5624734147153854,1,1
500000,Russia,SoutheasternAsia,1.5398306066014429,1,1
500000,WesternAsia,Russia,1.6489130807137482,1,1
500000,Japan/Korea,SoutheasternAsia,1.3646378496608877,1,1
500000,Europe,Oceania,1.5314356832902738,1,1
500000,Japan/Korea,SouthChina,1.5524723391921085,1,1
500000,Europe,Russia,1.4893211982328078,1,1
500000,SouthernAsia,Russia,1.4239288650794044,1,1
500000,Europe,Russia,1.5286280669203616,1,1
500000,SouthAmerica,NorthAmerica,1.3295363009700945,1,1
500000,NorthAmerica,Europe,1.5885598836686592,1,1
500000,Japan/Korea,SouthChina,1.5251638140376658,1,1
500000,Europe,NorthAmerica,1.374975602734975,1,1
500000,WesternAsia,NorthAmerica,1.3981473287642698,1,1
500000,NorthChina,Europe,1.313774450051742,1,1
500000,SouthernAsia,NorthAmerica,1.434155941050816,1,1
500000,NorthAmerica,SouthAmerica,2.138370467363114,1,1
500000,NorthAmerica,Europe,1.2619570455711149,1,1
500000,Europe,Oceania,1.2461933971761434,1,1
500000,SoutheasternAsia,Japan/Korea,1.7274615565368518,1,1
500000,Europe,Japan/Korea,1.4405623206622757,1,1
500000,WesternAsia,Europe,1.468488514557524,1,1
500000,WesternAsia,Europe,1.411104642741841,1,1
500000,Africa,SouthernAsia,2.1204505151501998,1,1
500000,Europe,NorthAmerica,1.4642062630172719,1,1
500000,Europe,NorthAmerica,1.288377857787536,1,1
500000,NorthAmerica,Japan/Korea,1.3428302487286536,1,1
500000,Europe,NorthAmerica,1.459848992374245,1,1
500000,WesternAsia,SouthernAsia,3.1518592285780676,1,1
500000,SouthAmerica,NorthAmerica,1.1691086546928373,1,1
500000,Russia,SouthernAsia,1.324061592569386,1,1
500000,SoutheasternAsia,Russia,1.461350496481858,1,1
500000,Africa,Europe,1.2635327517470605,1,1
500000,Africa,NorthAmerica,1.9566494303036723,1,1
500000,NorthChina,SouthChina,1.2690108978445533,1,1
500000,NorthChina,SouthChina,1.5814342426917731,1,1
500000,Europe,NorthAmerica,1.2601752054786013,1,1
500000,WesternAsia,Europe,1.343337608530908,1,1
500000,Japan/Korea,Oceania,1.5105958469436098,1,1
500000,Europe,SouthChina,6.41595413190952,1,1
500000,NorthAmerica,Europe,7.114907005935861,1,1
500000,NorthAmerica,Japan/Korea,1.1894456285322277,1,1
500000,Europe,Russia,1.2623923140684896,1,1
500000,Europe,Russia,1.4362155060366149,1,1
500000,SouthernAsia,WesternAsia,1.8380018928212194,1,1
500000,SoutheasternAsia,WesternAsia,1.7963136254374827,1,1
500000,NorthAmerica,Oceania,1.7488868717994834,1,1
500000,WesternAsia,SouthernAsia,1.4355664779857027,1,1
500000,SoutheasternAsia,WesternAsia,1.555640829156281,1,1
500000,SoutheasternAsia,Oceania,0.9573384862210936,1,1
500000,SouthernAsia,WesternAsia,1.5973645249237773,1,1
500000,SouthernAsia,NorthAmerica,1.2517000604704802,1,1
500000,SouthAmerica,NorthAmerica,1.0980679241575455,1,1
500000,SouthernAsia,Oceania,1.1373298422118723,1,1
500000,Europe,WesternAsia,1.4293486956568335,1,1
500000,WesternAsia,Japan/Korea,1.0326133507518311,1,1
500000,Europe,NorthAmerica,1.2841474598434641,1,1
500000,Japan/Korea,WesternAsia,1.464284899913885,1,1
500000,NorthAmerica,Europe,1.1348255424410623,1,1
500000,Europe,NorthAmerica,1.5380689793663853,1,1
500000,SouthernAsia,NorthAmerica,1.108029679361648,1,1
500000,SouthernAsia,SouthAmerica,4.455725239840094,1,1
500000,NorthAmerica,SouthAmerica,4.393756340602652,1,1
500000,Europe,NorthAmerica,4.399587162581072,1,1
500000,NorthChina,SouthChina,0.8974623238865755,1,1
500000,SoutheasternAsia,SouthChina,1.1178997600144602,1,1
500000,Europe,SoutheasternAsia,1.49889556663509,1,1
500000,SouthChina,NorthChina,1.5578393836670503,1,1
500000,NorthChina,SouthChina,1.6287649700518143,1,1
500000,Europe,SouthAmerica,1.1993292764779278,1,1
500000,NorthAmerica,SouthAmerica,0.8932483896620044,1,1
500000,Europe,NorthAmerica,0.9180811229943304,1,1
500000,Europe,NorthAmerica,1.0721472722548553,1,1
500000,Europe,Africa,0.844969071109792,1,1
500000,SoutheasternAsia,SouthernAsia,1.105405551090711,1,1
500000,Japan/Korea,SoutheasternAsia,1.354002913018192,1,1
500000,Europe,WesternAsia,1.4519868323383598,1,1
500000,WesternAsia,Africa,1.2147359176833756,1,1
500000,Japan/Korea,SouthChina,0.8436576965950733,1,1
500000,Japan/Korea,Oceania,0.768010470167383,1,1
500000,SoutheasternAsia,SouthernAsia,1.3371644454155678,1,1
500000,WesternAsia,SouthernAsia,1.1747364751997853,1,1
500000,Europe,WesternAsia,1.3130637348529945,1,1
500000,Europe,Japan/Korea,1.1148623963437316,1,1
500000,NorthAmerica,Oceania,0.9733408644477303,1,1
500000,Africa,NorthAmerica,0.9888284109972294,1,1
500000,SouthChina,Oceania,0.7797320326261963,1,1
500000,WesternAsia,Europe,0.7641296843542699,1,1
500000,NorthAmerica,SouthAmerica,0.7566008498588602,1,1
500000,Japan/Korea,NorthAmerica,0.882796223601112,1,1
500000,WesternAsia,SoutheasternAsia,1.3988799733453787,1,1
500000,Europe,Oceania,0.5925524522448053,1,1
500000,WesternAsia,Europe,0.6202838709294075,1,1
500000,SoutheasternAsia,Russia,0.5727199697658865,1,1
500000,SouthernAsia,SoutheasternAsia,0.6253053485293011,1,1
500000,SoutheasternAsia,SouthernAsia,0.7864094619362025,1,1
500000,WesternAsia,SouthernAsia,0.6178804151070199,1,1
500000,Japan/Korea,Oceania,0.599154561652714,1,1
500000,WesternAsia,Russia,0.4268839328798195,1,1
500000,SoutheasternAsia,NorthAmerica,0.5846354424267425,1,1
500000,Africa,SoutheasternAsia,0.6251107052103291,1,1
500000,NorthAmerica,Africa,0.8272330439184719,1,1
500000,SouthernAsia,NorthAmerica,1.028283386049659,1,1
500000,WesternAsia,Russia,0.37808931695667025,1,1
500000,SoutheasternAsia,WesternAsia,0.6902934727247716,1,1
500000,Japan/Korea,SoutheasternAsia,0.44197237806252,1,1
500000,NorthChina,Japan/Korea,0.5275568557056453,1,1
500000,SouthChina,NorthChina,0.5945877381525945,1,1
500000,NorthChina,SouthChina,0.7094802024495069,1,1
500000,SoutheasternAsia,WesternAsia,0.5536831208116183,1,1
500000,SouthChina,NorthChina,0.6590723130417677,1,1
500000,NorthChina,SouthChina,0.8971238421299977,1,1
500000,Europe,NorthChina,0.9320598783532306,1,1
500000,Oceania,SouthChina,0.4574003085208881,1,1
500000,NorthChina,SouthChina,0.6300492762241905,1,1
500000,SouthChina,NorthChina,0.9656095784750134,1,1
500000,Africa,SouthChina,0.9966850711181166,1,1
500000,SouthChina,NorthChina,0.5107228854996185,1,1
500000,SoutheasternAsia,SouthChina,5.452932990291649,1,1
500000,SoutheasternAsia,SouthChina,5.514284516205766,1,1
500000,Oceania,SoutheasternAsia,5.619959318928387,1,1
500000,NorthAmerica,Oceania,5.638426368238037,1,1
500000,NorthChina,SouthChina,4.993144991585614,1,1
500000,NorthChina,SouthChina,4.7333577082672225,1,1
500000,SouthChina,NorthChina,4.74845355499808,1,1
500000,WesternAsia,Europe,0.4044471754570458,1,1
500000,SoutheasternAsia,WesternAsia,0.47668640992582695,1,1
500000,WesternAsia,Russia,0.34988633963124927,1,1
500000,WesternAsia,Europe,0.4912780891724207,1,1
500000,WesternAsia,Europe,0.6492950874820107,1,1
500000,Africa,NorthAmerica,1.9465260573957346,1,1
500000,Japan/Korea,NorthAmerica,0.5267916712272055,1,1
500000,Europe,NorthAmerica,2.1014622803261784,1,1
500000,NorthChina,SouthChina,4.311294995536486,1,1
500000,NorthChina,SouthChina,4.317158499934632,1,1
500000,SoutheasternAsia,SouthChina,4.476764242663542,1,1
500000,SouthChina,SoutheasternAsia,4.528995041721583,1,1
500000,WesternAsia,Russia,0.48458767979993367,1,1
500000,WesternAsia,NorthAmerica,0.33754185747622434,1,1
500000,SouthernAsia,Africa,0.64635178473838,1,1
500000,Africa,SouthernAsia,0.5554709767924311,1,1
500000,Japan/Korea,SoutheasternAsia,0.5150210630567366,1,1
500000,SoutheasternAsia,Europe,0.4400657320470171,1,1
500000,Japan/Korea,SoutheasternAsia,0.4520452455809114,1,1
500000,Europe,Japan/Korea,0.47833280077368057,1,1
500000,WesternAsia,Europe,0.3164980059219853,1,1
500000,SoutheasternAsia,SouthernAsia,0.5504246729817263,1,1
500000,SouthernAsia,SoutheasternAsia,0.5849313052508771,1,1
500000,WesternAsia,SouthernAsia,0.27729833353829364,1,1
500000,WesternAsia,SouthernAsia,0.4589055472571737,1,1
500000,WesternAsia,SouthernAsia,0.5472950395232126,1,1
500000,WesternAsia,Europe,0.8482792326386013,1,1
500000,WesternAsia,SouthernAsia,0.3063609141748268,1,1
500000,Africa,WesternAsia,1.2736006172377283,1,1
500000,NorthAmerica,Africa,1.4049115510480414,1,1
500000,Europe,Oceania,0.6075627595972276,1,1
500000,Japan/Korea,Europe,0.7216564617322068,1,1
500000,Europe,SouthAmerica,0.38813203986693484,1,1
500000,WesternAsia,Europe,0.4859133433231118,1,1
500000,NorthAmerica,SouthAmerica,0.4429439415849308,1,1
500000,Japan/Korea,NorthAmerica,0.4619741316505659,1,1
500000,Europe,Japan/Korea,0.46787101067870956,1,1
500000,Africa,Europe,0.5774554773742567,1,1
500000,WesternAsia,SouthernAsia,0.2818983276876992,1,1
500000,WesternAsia,Africa,0.6127194648649353,1,1
500000,SouthChina,Africa,0.8157502229119981,1,1
500000,NorthChina,SouthChina,0.8169549117865978,1,1
500000,SouthChina,NorthChina,1.0063854382151707,1,1
500000,WesternAsia,SouthChina,1.1695835376290444,1,1
500000,Africa,WesternAsia,1.5284074898821507,1,1
500000,Japan/Korea,SoutheasternAsia,0.4814580954728857,1,1
500000,Oceania,Japan/Korea,0.5674071344919128,1,1
500000,NorthChina,SouthChina,0.46714542509400037,1,1
500000,WesternAsia,Europe,0.6579829852049223,1,1
500000,SouthernAsia,SoutheasternAsia,1.4265114883386043,1,1
500000,Africa,SoutheasternAsia,0.7129734547612566,1,1
500000,Japan/Korea,SoutheasternAsia,0.3322902393210315,1,1
500000,NorthAmerica,Europe,0.245458288145409,1,1
500000,SouthChina,Russia,0.24144276302823367,1,1
500000,NorthChina,SouthChina,0.41117769751627226,1,1
500000,SouthChina,NorthChina,0.33467512526763504,1,1
500000,NorthChina,SouthChina,0.42490350238117286,1,1
500000,NorthChina,SouthChina,0.3535629522526693,1,1
500000,SouthChina,NorthChina,0.560174916440945,1,1
500000,Russia,NorthAmerica,0.3170112790188718,1,1
500000,Africa,Europe,0.333168959846071,1,1
500000,SouthChina,SoutheasternAsia,0.6598472510038751,1,1
500000,Japan/Korea,SoutheasternAsia,0.48041640897243454,1,1
500000,SoutheasternAsia,Japan/Korea,0.5031945387558975,1,1
500000,SouthChina,Oceania,0.3676527132740769,1,1
500000,Japan/Korea,SouthChina,0.5017319195289138,1,1
500000,NorthChina,SouthChina,0.4372517633118102,1,1
500000,SoutheasternAsia,WesternAsia,0.38167325786287587,1,1
500000,SouthernAsia,Africa,0.24087816363142844,1,1
500000,Europe,SouthernAsia,0.2524274977348406,1,1
500000,Africa,Europe,0.28481669665969434,1,1
500000,WesternAsia,Africa,0.346073904600086,1,1
500000,WesternAsia,SouthAmerica,0.4474645477821652,1,1
500000,Europe,NorthAmerica,0.38290859772313685,1,1
500000,Russia,Europe,0.45015977688963604,1,1
500000,SouthChina,SouthAmerica,0.5311413136804557,1,1
500000,WesternAsia,SouthChina,0.691772193792968,1,1
500000,Japan/Korea,SouthAmerica,0.3173944589065069,1,1
500000,WesternAsia,Africa,0.3452656179025211,1,1
500000,WesternAsia,Africa,0.3306297435823663,1,1
500000,NorthAmerica,Africa,0.23021510498305026,1,1
500000,SouthChina,NorthAmerica,0.35482512942091043,1,1
500000,NorthAmerica,Europe,0.2615900327031705,1,1
500000,Europe,NorthAmerica,0.3292466356951127,1,1
500000,NorthAmerica,Europe,0.4505999444614883,1,1
500000,Europe,NorthAmerica,0.5789747374032379,1,1
500000,WesternAsia,Europe,0.6033247384663614,1,1
500000,WesternAsia,Europe,0.4898113374443092,1,1
500000,Europe,Oceania,0.25401842234825356,1,1
500000,WesternAsia,Europe,0.4331195220062294,1,1
500000,Japan/Korea,SoutheasternAsia,0.3745942641065953,1,1
500000,Japan/Korea,Oceania,0.2200092485458328,1,1
500000,Japan/Korea,SoutheasternAsia,0.5730547321214585,1,1
500000,Europe,SouthernAsia,0.34784946980960074,1,1
500000,WesternAsia,Europe,0.5126345988306653,1,1
500000,Russia,SouthernAsia,0.5593953230216178,1,1
500000,SoutheasternAsia,Russia,0.7071927907754665,1,1
500000,Oceania,SoutheasternAsia,0.7634629937725286,1,1
500000,Europe,Oceania,0.5305780926128135,1,1
500000,WesternAsia,Europe,0.6923551114922001,1,1
500000,Oceania,Europe,0.2799726357782162,1,1
500000,NorthChina,Oceania,0.35632601610107767,1,1
500000,SouthChina,Russia,0.4305515647024397,1,1
500000,NorthChina,SouthChina,0.4533992276831237,1,1
