"region_final","test","h1n1_num","h1n1_num_LL","h1n1_num_UL","h3n2_num","h3n2_num_LL","h3n2_num_UL","BV_num","BV_num_LL","BV_num_UL","BY_num","BY_num_LL","BY_num_UL","flu_num","date","h1n1_num_roll","h1n1_num_roll_LL","h1n1_num_roll_UL","h3n2_num_roll","h3n2_num_roll_LL","h3n2_num_roll_UL","BV_num_roll","BV_num_roll_LL","BV_num_roll_UL","BY_num_roll","BY_num_roll_LL","BY_num_roll_UL","flu_num_roll","test_roll","diff"
"Europe",70105,3437.01702890088,3033.1570000477,3799.8475730342,1716.98297109912,1354.1524269658,2120.8429999523,4085.74669653785,3318.73450599727,4663.66376766413,605.25330346214,27.3362323358806,1372.26549400273,9844.99999999999,2023-02-13,2922.57165815253,2505.663369824,3277.34641338302,1704.62834184747,1349.85358661698,2121.536630176,3491.90714792618,2837.9290013656,4000.74832326965,533.292852073818,24.4516767303565,1187.2709986344,8652.4,69610.6,7
"Europe",68729,2670.0087255357,2358.62778908788,2933.70138398477,1212.9912744643,949.298616015232,1524.37221091212,4006.85988328626,3169.16334349092,4672.70226590931,698.140116713744,32.2977340906915,1535.83665650908,8588,2023-02-20,2678.74563509896,2316.56184225868,2986.30870610814,1369.65436490104,1062.09129389186,1731.83815774131,3713.13154751004,2990.7803210941,4286.99130740334,601.66845248996,27.8086925966644,1324.0196789059,8363.2,68102.2,7
"Europe",65555,2066.80937375754,1720.32031013355,2338.51167434748,887.190626242457,615.488325652522,1233.67968986645,3469.94071841421,2792.3375764771,4009.76007522756,566.05928158579,26.2399247724428,1243.6624235229,6990,2023-02-27,2366.96676272854,2063.24213570315,2620.4826034503,1009.83323727146,756.317396549695,1313.55786429685,3765.95265489487,3003.22032956707,4384.18494067956,648.447345105125,30.215059320441,1411.17967043293,7791.2,66289.2,7
"Europe",64443,1937.58525546371,1683.54380601391,2143.952602038,738.414744536287,532.047397961997,992.456193986095,3613.64472959714,2852.95560542119,4256.15938089621,674.355270402858,31.8406191037941,1435.04439457881,6964,2023-03-06,1934.14036465614,1669.02905833553,2150.9599568421,764.45963534386,547.640043157903,1029.57094166447,3682.11893259289,2929.79271205541,4297.22217995399,645.281067407111,30.1778200460111,1397.60728794459,7026,64371.6,7
"Europe",62614,1723.41342998489,1520.56177323272,1886.39978384708,493.586570015112,330.600216152925,696.43822676728,3653.57124663891,2882.91061644887,4318.6392137006,698.42875336109,33.360786299396,1469.08938355113,6569,2023-03-13,1556.87412746025,1322.56810693039,1747.24903071809,592.725872539753,402.350969281906,827.031893069612,3385.8170405626,2666.83037064544,3983.67883233127,627.382959437402,29.5211676687332,1346.36962935456,6162.8,61941.8,7
"Europe",60517,1272.88503853885,1062.0916132096,1452.23433999316,490.114961461146,310.765660006835,700.908386790406,3666.57808502793,2951.59641843899,4228.84996403627,589.421914972075,27.1500359637313,1304.40358156101,6019,2023-03-20,1267.54601405866,1069.2576066534,1435.08945742657,479.853985941343,312.310542573428,678.142393346602,3009.46978590075,2321.0092793806,3583.26460665245,602.130214099249,28.335393347553,1290.5907206194,5359,58496.4,7
"Europe",56580,783.677539556234,626.323032062164,915.14675336475,354.322460443765,222.85324663525,511.676967937836,2525.3504231348,1854.35163644105,3104.9855277957,608.649576865198,29.0144722043023,1279.64836355895,4272,2023-03-27,989.160291970243,820.14695856159,1131.89113901521,366.639708029757,223.908860984795,535.653041438409,2577.76965151551,1968.57519002928,3079.34818250212,526.230348484495,24.6518174978775,1135.42480997072,4459.8,55269.8,7
"Europe",48328,620.168806749594,453.767808748602,777.713807889867,322.831193250407,165.286192110133,489.232191251398,1588.20444510497,1063.23212015292,2007.68894683346,439.795554895027,20.3110531665414,964.767879847083,2971,2023-04-03,716.524038881802,568.467193718313,842.891714428431,293.075961118198,166.708285571569,441.132806281686,2048.34571274673,1524.25963484528,2469.91056252271,442.054287253271,20.489437477285,966.140365154721,3500,51545.8,7
"Europe",48310,545.656645021645,437.990565554871,627.961009981171,172.343354978355,90.0389900188288,280.009434445129,1455.14405767092,1090.78515866458,1736.57726014458,294.855942329085,13.4227398554168,659.214841335423,2468,2023-04-10,511.621459326524,393.276655143968,612.867582083279,210.978540673476,109.732417916721,329.323344856032,1444.27051744216,1010.03535135175,1800.94908461796,374.129482557837,17.4509153820408,808.364648648251,2541,47377.6,7
"Europe",43994,360.232164542684,262.162949016336,441.402660913205,125.767835457316,44.597339086795,223.837050983665,1006.45155279503,661.332840528854,1271.45111380357,277.548447204969,12.5488861964336,622.667159471145,1770,2023-04-17,393.81356223583,297.454230717825,476.268580809692,152.186437764171,69.7314191903087,248.545769282174,1036.50321059298,696.459495751698,1311.2888796096,288.09678940702,13.311120390402,628.140504248302,1870.6,43390.6,7
"Europe",39676,248.372140762463,186.138920337868,302.113678267405,79.6278592375367,25.8863217325948,141.861079662132,646.202108505094,380.475000971346,884.04257451249,249.797891494906,11.9574254875105,515.524999028654,1224,2023-04-24,308.332831188941,235.759015593952,367.035701322577,99.2671688110595,40.5642986774228,171.840984406048,819.024543794208,551.878654442299,1034.59380046758,225.975456205792,10.4061995324154,493.121345557701,1452.6,40814.8,7
"Europe",36645,194.63805410276,147.210909931452,232.15174699681,60.36194589724,22.8482530031896,107.789090068548,486.513888888889,286.472358440796,656.684502753892,178.486111111111,8.31549724610825,378.527641559204,920,2023-05-01,223.040629168739,166.249042950674,270.086812832357,73.1593708312615,26.1131871676437,129.950957049326,583.375838643004,372.067299389552,756.970360196905,182.024161356996,8.42963980309438,393.332700610448,1061.6,37947,7
"Europe",35449,192.765151515152,145.291733129233,231.549410454297,58.2348484848485,19.450589545703,105.708266870767,500.811111111111,340.327913605922,624.213551123392,129.188888888889,5.78644887660816,289.672086394078,881,2023-05-08,172.247692763699,130.669064392211,205.362342930729,51.3523072363017,18.2376570692716,92.9309356077883,417.130626123213,265.531148709747,546.618556472413,135.869373876787,6.3814435275872,287.468851290253,776.6,34598.8,7
"Europe",33971,119.195634920635,90.4407023384803,143.216567530067,41.8043650793651,17.7834324699331,70.5592976615197,276.900531914894,191.728383400843,348.460058791189,75.0994680851064,3.53994120881169,160.271616599156,513,2023-05-15,135.044693182635,101.467114982919,160.978958704868,42.3553068173658,16.4210412951324,75.9328850170806,308.140204422195,200.500112415456,398.760044599809,95.0597955778056,4.43995540019079,202.699887584544,580.6,31491.8,7
"Europe",27253,106.267482517483,84.2630562240231,117.780311405065,16.7325174825175,5.21968859493464,38.7369437759769,175.225490196078,128.652087129827,219.692095181102,46.7745098039216,2.30790481889765,93.3479128701728,345,2023-05-22,111.501606171607,84.3067575315227,131.817420941214,33.298393828394,12.982579058786,60.4932424684767,226.801063008053,152.677933128157,289.506878655099,65.798936991947,3.09312134490063,139.922066871842,437.4,28954.6,7
"Europe",24141,62.3571428571428,40.1291732914061,80.196757138101,34.6428571428571,16.803242861899,56.8708267085939,101.25,55.3198194998908,144.750015149472,45.75,2.24998485052844,91.6801805001092,244,2023-05-29,87.9130203130207,66.743797549252,102.674494375537,25.4869796869798,10.7255056244639,46.6562024507474,138.276340785831,91.5116690911487,180.642085423407,44.5236592141692,2.15791457659268,91.288330908851,296.2,26351,7
"Europe",23959,76.922619047619,61.4091226744721,86.3440581785424,15.077380952381,5.65594182145762,30.5908773255279,79.8181818181818,47.3614620043039,110.418673030343,32.1818181818182,1.58132696965745,64.6385379956961,204,2023-06-05,75.346620601621,57.9183987796967,86.3666297646831,18.4533793983795,7.43337023531728,35.8816012203027,89.5629010695186,56.6601297663109,120.596395309627,32.6370989304813,1.60360469037244,65.5398702336888,216,23637.2,7
"Europe",22431,74.8222222222221,57.4769332178795,85.8347776259079,19.1777777777778,8.16522237409218,36.5230667821204,58.1875,34.4965934208788,79.8895849649316,22.8125,1.11041503506841,46.5034065791212,175,2023-06-12,62.6062842712846,48.1886484118883,72.1525585488968,16.5937157287159,7.04744145110361,31.011351588111,57.8511363636364,32.0309828403035,82.1459559680551,25.5488636363636,1.2540440319447,51.3690171596962,162.6,21920.6,7
"Europe",20402,56.3636363636364,46.3137084907039,61.6772444758,6.63636363636364,1.32275552420012,16.6862915092962,33.3333333333333,17.4706867766548,48.2316082222895,15.6666666666667,0.768391777710514,31.5293132233452,112,2023-06-19,59.5527922077926,47.6491242571422,67.1259400362804,12.6472077922079,5.07405996372004,24.5508757428572,39.7011363636364,21.5539796498539,56.7225914346969,17.8988636363636,0.877408565302857,36.0460203501459,129.8,20731.2,7
"Europe",18670,42.5658008658008,35.6143043849812,46.7099553261337,7.43419913419914,3.29004467386626,14.3856956150187,16.6666666666667,5.50635249979004,27.4398984732411,11.3333333333333,0.560101526758936,22.49364750021,78,2023-06-26,60.7775541125545,48.8832871244573,68.9957458046356,15.822445887446,7.60425419536478,27.7167128755421,25.4375,12.6486479585216,37.3854953251645,12.5625,0.614504674835212,25.3513520414782,114.6,19486.8,7
"Europe",18194,47.0896825396825,37.4315525176753,55.0636645750188,14.9103174603175,6.93633542498115,24.5684474823247,10.5,2.93480354764257,17.6331924826808,7.5,0.366807517319225,15.0651964523574,80,2023-07-03,61.0569191919196,48.9302960968403,69.8937214615209,15.9430808080809,7.10627853847952,28.069703903159,17,5.90932927434586,27.6475783321782,11.2,0.55242166782153,22.2906707256539,105.2,18526,7
"Europe",17737,83.0464285714286,67.5799370110477,95.6930870203186,30.9535714285714,18.3069129796813,46.4200629889523,8.5,2.83480354764257,13.7331924826808,5.5,0.266807517319225,11.1651964523574,128,2023-07-10,66.120793650794,52.3477761814743,77.0798385930319,22.4792063492065,11.5201614069685,36.252223818525,13.2333333333334,2.9401919190149,23.2762566877203,10.5666666666666,0.523743312279427,20.8598080809849,112.4,17801.4,7
"Europe",17627,76.2190476190476,57.7119780797947,90.3246559103342,19.7809523809524,5.6753440896659,38.2880219202054,16,0.8,31.2,16,0.8,31.2,128,2023-07-17,70.1297546897551,55.3220287747536,82.2502353104353,25.8702453102455,13.749764689565,40.6779712252457,12.2,2.14392141905689,22.0832769930721,10.4,0.51672300692764,20.4560785809429,118.6,17402.2,7
"Europe",16779,81.6830086580087,63.4011089138738,97.6078301333551,39.3169913419913,23.3921698666449,57.5988910861261,14.5,2.625,26.375,12.5,0.625,24.375,148,2023-07-24,74.7319769119773,59.2019625575717,87.5912541709245,30.0680230880232,17.2087458290758,45.5980374424277,12.5,2.05696070952837,22.856638496536,10.9,0.543361503463795,21.3430392904714,128.2,17512.2,7
"Europe",16674,62.6106060606061,50.4855673513778,72.561938913151,24.3893939393939,14.4380610868489,36.5144326486223,11.5,1.525,21.475,10.5,0.525,20.475,109,2023-07-31,73.0861002886007,58.3330483152579,85.8129595149874,34.9138997113998,22.1870404850129,49.6669516847414,12.8,2.07196070952837,23.441638496536,11.2,0.558361503463795,21.9280392904714,132,17931.8,7
"Europe",18744,70.1007936507936,56.8312214317656,81.7687588774648,35.8992063492064,24.2312411225352,49.1687785682344,12,2.5,21.5,10,0.5,19.5,128,2023-08-07,68.4786122211126,54.7497410354871,81.2379390246508,43.7213877788879,30.9620609753496,57.4502589645123,10.9,2.35696070952837,19.356638496536,8.89999999999997,0.443361503463795,17.4430392904714,132,18591.4,7
"Europe",19835,74.8170454545455,63.2353657994788,86.801613740633,55.1829545454545,43.198386259367,66.7646342005211,10,2.90980354764257,16.6581924826808,7,0.341807517319225,14.0901964523574,147,2023-08-14,63.3147882672887,49.9708945928966,76.1238687596985,48.4852117327119,35.6761312403018,61.8291054071028,9.96666666666669,2.17020626273174,17.6016068496986,8.03333333333331,0.398393150301165,15.829793737268,129.8,19706.4,7
"Europe",20925,53.1816072816072,39.7954416809405,67.4495534586512,63.8183927183928,49.550446541349,77.2045583190596,6.5,2.225,10.775,4.5,0.225,8.775,128,2023-08-21,64.8795718170722,50.9068676401362,79.6783102699668,58.5204281829283,43.7216897300336,72.4931323598632,10.4,2.29169736913848,18.1965435560239,8.19999999999997,0.403456443975905,16.3083026308613,142,21200.8,7
"Europe",22354,55.8638888888889,39.5068767009214,72.0374788085937,63.1361111111111,46.9625211914062,79.4931232990786,9.83333333333333,1.69122776601684,17.5998417658131,8.16666666666667,0.40015823418685,16.3087722339832,137,2023-08-28,64.5403288378293,50.2311701098038,80.5377692660042,61.8596711621713,45.8622307339962,76.1688298901956,10.2,2.09169736913848,17.9965435560239,8.19999999999997,0.403456443975905,16.3083026308613,144.8,22579.6,7
"Europe",24146,70.4345238095238,55.1654325875757,90.3341464644923,74.5654761904763,54.6658535355075,89.8345674124242,13.6666666666667,2.13245553203368,24.4496835316263,11.3333333333333,0.5503164683737,22.8675444679663,170,2023-09-04,67.6588199519782,51.5012731604483,85.0125564073184,62.3411800480223,44.9874435926819,78.4987268395511,10.1,1.60473665960996,18.3699050594877,8.69999999999997,0.43009494051206,17.1952633403898,148.8,24099.2,7
"Europe",25638,68.4045787545788,53.4527337801035,86.0660538576516,52.5954212454213,34.9339461423484,67.5472662198966,11,1.5,20.5,10,0.5,19.5,142,2023-09-11,79.0896516057046,58.5827746064815,100.047953203083,62.3103483942959,41.3520467969173,82.8172253935179,10.9,1.26473665960996,20.3099050594877,9.89999999999997,0.49009494051206,19.5352633403898,162.2,25445.8,7
"Europe",27433,90.4095010252904,69.5858810527016,109.175549447204,57.5904989747096,38.8244505527956,78.4141189472984,9.5,0.475,18.525,9.5,0.475,18.525,167,2023-09-18,100.802800120641,76.8657602443513,124.493709549592,66.3971998793598,42.7062904504086,90.3342397556481,11.7833333333334,1.60193217069937,21.6848944511293,10.4166666666666,0.515105548870458,20.5980678293004,189.4,28612.2,7
"Europe",27658,110.335765550239,75.2029489111062,142.626537437474,63.6642344497607,31.3734625625261,98.7970510888939,10.5,0.525,20.475,10.5,0.525,20.475,195,2023-09-25,124.118915475874,95.7130074029765,150.512576830115,72.2810845241268,45.8874231698856,100.686992597023,12.95,2.38213843343125,23.0765013008281,10.65,0.523498699171673,21.2178615665685,220,31879,7
"Europe",38186,164.429631463569,130.921804890271,194.266260541138,83.5703685364306,53.7337394588625,117.078195109729,14.25,3.37720532146386,24.4747887240212,10.75,0.525211275978838,21.6227946785361,273,2023-10-02,148.492464884723,116.248178267699,177.651916494227,86.9075351152779,57.7480835057731,119.151821732301,15.33,3.62545631167147,26.2426206823902,11.47,0.557379317609609,23.1745436883283,262.2,35442.8,7
