"year_month","region","climate","epoch","antigen_drift","inter_air_traffic","persistence"
"2022-05","Russia","most-other","pan2",0.196015351757,0.651318960496165,0.114186268622336
"2022-06","Russia","most-other","pan2",0.200764533744141,0.810669307052606,0.145985624812075
"2022-07","Russia","most-other","pan2",0.205513715731282,0.956397410023954,0.169490716022013
"2022-08","Russia","most-other","pan2",0.210262897718423,0.970829151314274,0.184111279760353
"2022-09","Russia","most-other","pan2",0.215012079705564,0.895335129156834,0.197969387266879
"2022-10","Russia","most-other","pan2",0.226130547052514,0.710816752517399,0.223408050649721
"2022-11","Russia","most-other","pan2",0.243125955772917,0.560259437360327,0.228810455597354
"2022-12","Russia","most-other","pan2",0.25343282417037,0.548569573000665,0.206491002079457
"2023-01","Russia","most-other","pan2",0.252114835306887,0.537827150772911,0.146221966046811
"2023-02","Russia","most-other","pan2",0.24518605735478,0.481084659804394,0.106907476483753
"2023-03","Russia","most-other","pan2",0.229729770156017,0.565284688018196,0.08794321862771
"2023-04","Russia","most-other","post",0.204313005288772,0.558573552789955,0.0951136171461493
"2023-05","Russia","most-other","post",0.170767609441232,0.668253027573494,0.103299963418428
"2023-06","Russia","most-other","post",0.169562155373479,0.79760150285361,0.114540785482163
"2023-07","Russia","most-other","post",0.192924429035994,0.898339470818794,0.123072198219678
"2023-08","Russia","most-other","post",0.192697082420496,0.903646396589532,0.134401545799712
"2023-09","Russia","most-other","post",0.176029217522124,0.786912777114094,0.158555542117203
"2023-10","Russia","most-other","post",0.14341748568879,0.670096761303255,0.204655056698429
"2023-11","Russia","most-other","post",0.141609064194078,0.560296932321941,0.265053588352121
"2023-12","Russia","most-other","post",0.138468480137204,0.591426661301647,0.329253019166476
"2017-01","South America","most-other","pre",0.145726157553325,0.87722944867811,0.391292117658123
"2017-02","South America","most-other","pre",0.153005686599768,0.726798400565724,0.382716220646352
"2017-03","South America","most-other","pre",0.156601593170373,0.811322062936761,0.380721332419987
"2017-04","South America","most-other","pre",0.160417318246365,0.786471327179747,0.370041768129235
"2017-05","South America","most-other","pre",0.175132324762398,0.822174069272407,0.362976293071144
"2017-06","South America","most-other","pre",0.189453978462504,0.789805704955544,0.328133129807383
"2017-07","South America","most-other","pre",0.210025685846526,0.863766604479221,0.317607334781971
"2017-08","South America","most-other","pre",0.225490039463024,0.852551534611769,0.319541771155065
"2017-09","South America","most-other","pre",0.245487644895071,0.825499305781133,0.357868599353203
"2017-10","South America","most-other","pre",0.255110218760151,0.843155001969109,0.383316463171565
"2017-11","South America","most-other","pre",0.247530253338683,0.82376028033219,0.393734413724563
"2017-12","South America","most-other","pre",0.230480323620546,0.874745956139166,0.387708177775419
"2018-01","South America","most-other","pre",0.213859126195405,0.896905939811368,0.388242388656988
"2018-02","South America","most-other","pre",0.20056307502627,0.782443420443668,0.402029458601756
"2018-03","South America","most-other","pre",0.195337320268218,0.850166238828538,0.419867672667572
"2018-04","South America","most-other","pre",0.191222110264992,0.809435052447301,0.430552274168148
"2018-05","South America","most-other","pre",0.190975754206495,0.851008615213023,0.440374420673515
"2018-06","South America","most-other","pre",0.193911343417594,0.821807096267891,0.461169891861906
"2018-07","South America","most-other","pre",0.18935355775969,0.93944376252253,0.498142347575252
"2018-08","South America","most-other","pre",0.193282182195791,0.88801050958252,0.517906693019878
"2018-09","South America","most-other","pre",0.193925591778241,0.850118060326613,0.52047936942431
"2018-10","South America","most-other","pre",0.206729347133336,0.895894593716672,0.500784607548627
